,Individual,Site,Date_Collected,Date_Processed,Algal_#,Algae_wt_(g),Eyespot,OMU_size,Magnification,Scope,Initials,Size,Julian_Day
2012,PW_29Jun12_463,PW,29-Jun-12,10-Feb-17,2,,0.0,47.0,25.0,W,CC,0.8545,181
2013,PW_29Jun12_464,PW,29-Jun-12,10-Feb-17,2,,0.0,50.0,25.0,W,CC,0.909,181
2014,PW_29Jun12_465,PW,29-Jun-12,10-Feb-17,2,,0.0,63.0,25.0,W,CC,1.1453,181
2015,PW_29Jun12_466,PW,29-Jun-12,10-Feb-17,2,,0.0,52.0,25.0,W,CC,0.9454,181
2016,PW_29Jun12_467,PW,29-Jun-12,10-Feb-17,2,,0.0,62.0,25.0,W,CC,1.1272,181
2017,PW_29Jun12_468,PW,29-Jun-12,10-Feb-17,2,,0.0,58.0,25.0,W,CC,1.0544,181
2018,PW_29Jun12_469,PW,29-Jun-12,10-Feb-17,2,,0.0,42.0,25.0,W,CC,0.7636,181
2019,PW_29Jun12_470,PW,29-Jun-12,10-Feb-17,2,,0.0,63.0,25.0,W,CC,1.1453,181
2020,PW_29Jun12_471,PW,29-Jun-12,10-Feb-17,2,,0.0,45.0,25.0,W,CC,0.8181,181
2021,PW_29Jun12_472,PW,29-Jun-12,10-Feb-17,2,,0.0,61.0,25.0,W,CC,1.109,181
2022,PW_29Jun12_473,PW,29-Jun-12,10-Feb-17,2,,0.0,53.0,25.0,W,CC,0.9635,181
2023,PW_29Jun12_474,PW,29-Jun-12,10-Feb-17,2,,0.0,68.0,25.0,W,CC,1.2362,181
2024,PW_29Jun12_475,PW,29-Jun-12,10-Feb-17,2,,0.0,64.0,25.0,W,CC,1.1635,181
2025,PW_29Jun12_476,PW,29-Jun-12,10-Feb-17,2,,0.0,47.0,25.0,W,CC,0.8545,181
2026,PW_29Jun12_477,PW,29-Jun-12,10-Feb-17,2,,1.0,13.0,25.0,W,CC,0.2363,181
2027,PW_29Jun12_478,PW,29-Jun-12,10-Feb-17,2,,0.0,26.0,25.0,W,CC,0.4727,181
2028,PW_29Jun12_479,PW,29-Jun-12,10-Feb-17,2,,1.0,19.0,25.0,W,CC,0.3454,181
2029,PW_29Jun12_480,PW,29-Jun-12,10-Feb-17,2,,0.0,49.0,25.0,W,CC,0.8908,181
2030,PW_29Jun12_481,PW,29-Jun-12,13-Feb-17,2,,0.0,44.0,25.0,W,CC,0.7999,181
2031,PW_29Jun12_482,PW,29-Jun-12,13-Feb-17,2,,0.0,41.0,25.0,W,CC,0.7454,181
2032,PW_29Jun12_483,PW,29-Jun-12,13-Feb-17,2,,0.0,53.0,25.0,W,CC,0.9635,181
2033,PW_29Jun12_484,PW,29-Jun-12,13-Feb-17,2,,0.0,66.0,25.0,W,CC,1.1999,181
2034,PW_29Jun12_485,PW,29-Jun-12,13-Feb-17,2,,1.0,53.0,25.0,W,CC,0.9635,181
2035,PW_29Jun12_486,PW,29-Jun-12,13-Feb-17,2,,0.0,15.0,25.0,W,CC,0.2727,181
2036,PW_29Jun12_487,PW,29-Jun-12,13-Feb-17,2,,0.0,79.0,25.0,W,CC,1.4362,181
2037,PW_29Jun12_488,PW,29-Jun-12,13-Feb-17,2,,0.0,70.0,25.0,W,CC,1.2726,181
2038,PW_29Jun12_489,PW,29-Jun-12,13-Feb-17,2,,0.0,69.0,25.0,W,CC,1.2544,181
2039,PW_29Jun12_490,PW,29-Jun-12,13-Feb-17,2,,0.0,52.0,25.0,W,CC,0.9454,181
2040,PW_29Jun12_491,PW,29-Jun-12,13-Feb-17,2,,0.0,38.0,25.0,W,CC,0.6908,181
2041,PW_29Jun12_492,PW,29-Jun-12,13-Feb-17,2,,0.0,44.0,25.0,W,CC,0.7999,181
2042,PW_29Jun12_493,PW,29-Jun-12,13-Feb-17,2,,0.0,60.0,25.0,W,CC,1.0908,181
2043,PW_29Jun12_494,PW,29-Jun-12,13-Feb-17,2,,0.0,60.0,25.0,W,CC,1.0908,181
2044,PW_29Jun12_495,PW,29-Jun-12,13-Feb-17,2,,0.0,66.0,25.0,W,CC,1.1999,181
2045,PW_29Jun12_496,PW,29-Jun-12,13-Feb-17,2,,0.0,50.0,25.0,W,CC,0.909,181
2046,PW_29Jun12_497,PW,29-Jun-12,13-Feb-17,2,,0.0,69.0,25.0,W,CC,1.2544,181
2047,PW_29Jun12_498,PW,29-Jun-12,13-Feb-17,2,,0.0,54.0,25.0,W,CC,0.9817,181
2048,PW_29Jun12_499,PW,29-Jun-12,13-Feb-17,2,,0.0,25.0,25.0,W,CC,0.4545,181
2049,PW_29Jun12_500,PW,29-Jun-12,13-Feb-17,2,,0.0,77.0,25.0,W,CC,1.3999,181
2050,PW_29Jun12_501,PW,29-Jun-12,13-Feb-17,2,,0.0,65.0,25.0,W,CC,1.1817,181
2051,PW_29Jun12_502,PW,29-Jun-12,13-Feb-17,2,,0.0,58.0,25.0,W,CC,1.0544,181
2052,PW_29Jun12_503,PW,29-Jun-12,13-Feb-17,2,,0.0,59.0,25.0,W,CC,1.0726,181
2053,PW_29Jun12_504,PW,29-Jun-12,13-Feb-17,2,,0.0,42.0,25.0,W,CC,0.7636,181
2054,PW_29Jun12_505,PW,29-Jun-12,13-Feb-17,2,,0.0,69.0,25.0,W,CC,1.2544,181
2055,PW_29Jun12_506,PW,29-Jun-12,13-Feb-17,2,,1.0,22.0,25.0,W,CC,0.4,181
2056,PW_29Jun12_507,PW,29-Jun-12,13-Feb-17,2,,0.0,75.0,25.0,W,CC,1.3635,181
2057,PW_29Jun12_508,PW,29-Jun-12,13-Feb-17,2,,0.0,52.0,25.0,W,CC,0.9454,181
2058,PW_29Jun12_509,PW,29-Jun-12,13-Feb-17,2,,0.0,62.0,25.0,W,CC,1.1272,181
2059,PW_29Jun12_510,PW,29-Jun-12,13-Feb-17,2,,0.0,34.0,25.0,W,CC,0.6181,181
2060,PW_29Jun12_511,PW,29-Jun-12,13-Feb-17,2,,0.0,66.0,25.0,W,CC,1.1999,181
2061,PW_29Jun12_512,PW,29-Jun-12,13-Feb-17,2,,0.0,74.0,25.0,W,CC,1.3453,181
2062,PW_29Jun12_513,PW,29-Jun-12,13-Feb-17,2,,0.0,50.0,25.0,W,CC,0.909,181
2063,PW_29Jun12_514,PW,29-Jun-12,13-Feb-17,2,,0.0,52.0,25.0,W,CC,0.9454,181
2064,PW_29Jun12_515,PW,29-Jun-12,13-Feb-17,2,,0.0,65.0,25.0,W,CC,1.1817,181
2065,PW_29Jun12_516,PW,29-Jun-12,13-Feb-17,2,,0.0,62.0,25.0,W,CC,1.1272,181
2066,PW_29Jun12_517,PW,29-Jun-12,13-Feb-17,2,,0.0,55.0,25.0,W,CC,0.9999,181
2067,PW_29Jun12_518,PW,29-Jun-12,13-Feb-17,2,,0.0,45.0,25.0,W,CC,0.8181,181
2068,PW_29Jun12_519,PW,29-Jun-12,13-Feb-17,2,,0.0,39.0,25.0,W,CC,0.7090000000000001,181
2069,PW_29Jun12_520,PW,29-Jun-12,13-Feb-17,2,,0.0,43.0,25.0,W,CC,0.7817,181
2070,PW_29Jun12_521,PW,29-Jun-12,13-Feb-17,2,,0.0,91.0,25.0,W,CC,1.6544,181
2071,PW_29Jun12_522,PW,29-Jun-12,13-Feb-17,2,,0.0,52.0,25.0,W,CC,0.9454,181
2072,PW_29Jun12_523,PW,29-Jun-12,13-Feb-17,2,,0.0,50.0,25.0,W,CC,0.909,181
2073,PW_29Jun12_524,PW,29-Jun-12,13-Feb-17,2,,0.0,78.0,25.0,W,CC,1.4180000000000001,181
2074,PW_29Jun12_525,PW,29-Jun-12,13-Feb-17,2,,0.0,65.0,25.0,W,CC,1.1817,181
2075,PW_29Jun12_526,PW,29-Jun-12,13-Feb-17,2,,0.0,53.0,25.0,W,CC,0.9635,181
2076,PW_29Jun12_527,PW,29-Jun-12,13-Feb-17,2,,0.0,47.0,25.0,W,CC,0.8545,181
2077,PW_29Jun12_528,PW,29-Jun-12,13-Feb-17,2,,0.0,69.0,25.0,W,CC,1.2544,181
2078,PW_29Jun12_529,PW,29-Jun-12,13-Feb-17,2,,0.0,51.0,25.0,W,CC,0.9272,181
2079,PW_29Jun12_530,PW,29-Jun-12,13-Feb-17,2,,0.0,66.0,25.0,W,CC,1.1999,181
2080,PW_29Jun12_531,PW,29-Jun-12,13-Feb-17,2,,0.0,44.0,25.0,W,CC,0.7999,181
2081,PW_29Jun12_532,PW,29-Jun-12,13-Feb-17,2,,0.0,58.0,25.0,W,CC,1.0544,181
2082,PW_29Jun12_533,PW,29-Jun-12,13-Feb-17,2,,0.0,53.0,25.0,W,CC,0.9635,181
2083,PW_29Jun12_534,PW,29-Jun-12,13-Feb-17,2,,0.0,56.0,25.0,W,CC,1.0181,181
2084,PW_29Jun12_535,PW,29-Jun-12,13-Feb-17,2,,0.0,65.0,25.0,W,CC,1.1817,181
2085,PW_29Jun12_536,PW,29-Jun-12,13-Feb-17,2,,0.0,64.0,25.0,W,CC,1.1635,181
2086,PW_29Jun12_537,PW,29-Jun-12,13-Feb-17,2,,0.0,63.0,25.0,W,CC,1.1453,181
2087,PW_29Jun12_538,PW,29-Jun-12,13-Feb-17,2,,0.0,54.0,25.0,W,CC,0.9817,181
2088,PW_29Jun12_539,PW,29-Jun-12,13-Feb-17,2,,0.0,42.0,25.0,W,CC,0.7636,181
2089,PW_29Jun12_540,PW,29-Jun-12,13-Feb-17,2,,0.0,49.0,25.0,W,CC,0.8908,181
2090,PW_29Jun12_541,PW,29-Jun-12,13-Feb-17,2,,1.0,20.0,25.0,W,CC,0.3636,181
2091,PW_29Jun12_542,PW,29-Jun-12,13-Feb-17,2,,0.0,44.0,25.0,W,CC,0.7999,181
2092,PW_29Jun12_543,PW,29-Jun-12,13-Feb-17,2,,0.0,61.0,25.0,W,CC,1.109,181
2093,PW_29Jun12_544,PW,29-Jun-12,13-Feb-17,2,,0.0,54.0,25.0,W,CC,0.9817,181
2094,PW_29Jun12_545,PW,29-Jun-12,13-Feb-17,2,,0.0,61.0,25.0,W,CC,1.109,181
2095,PW_29Jun12_546,PW,29-Jun-12,13-Feb-17,2,,0.0,44.0,25.0,W,CC,0.7999,181
2096,PW_29Jun12_547,PW,29-Jun-12,13-Feb-17,2,,0.0,35.0,25.0,W,CC,0.6363,181
2097,PW_29Jun12_548,PW,29-Jun-12,13-Feb-17,2,,0.0,55.0,25.0,W,CC,0.9999,181
2098,PW_29Jun12_549,PW,29-Jun-12,13-Feb-17,2,,0.0,53.0,25.0,W,CC,0.9635,181
2099,PW_29Jun12_550,PW,29-Jun-12,13-Feb-17,2,,0.0,45.0,25.0,W,CC,0.8181,181
2100,PW_29Jun12_551,PW,29-Jun-12,13-Feb-17,2,,1.0,30.0,25.0,W,CC,0.5454,181
2101,PW_29Jun12_552,PW,29-Jun-12,13-Feb-17,2,,0.0,62.0,25.0,W,CC,1.1272,181
2102,PW_29Jun12_553,PW,29-Jun-12,13-Feb-17,2,,0.0,62.0,25.0,W,CC,1.1272,181
2103,PW_29Jun12_554,PW,29-Jun-12,13-Feb-17,2,,0.0,70.0,25.0,W,CC,1.2726,181
2104,PW_29Jun12_555,PW,29-Jun-12,13-Feb-17,2,,0.0,45.0,25.0,W,CC,0.8181,181
2105,PW_29Jun12_556,PW,29-Jun-12,13-Feb-17,2,,0.0,65.0,25.0,W,CC,1.1817,181
2106,PW_29Jun12_557,PW,29-Jun-12,13-Feb-17,2,,0.0,36.0,25.0,W,CC,0.6545,181
2107,PW_29Jun12_558,PW,29-Jun-12,13-Feb-17,2,,0.0,36.0,25.0,W,CC,0.6545,181
2108,PW_29Jun12_559,PW,29-Jun-12,13-Feb-17,2,,0.0,46.0,25.0,W,CC,0.8363,181
2109,PW_29Jun12_560,PW,29-Jun-12,13-Feb-17,2,,0.0,26.0,25.0,W,CC,0.4727,181
2110,PW_29Jun12_561,PW,29-Jun-12,17-Feb-17,2,,0.0,37.0,25.0,W,CC,0.6727,181
2111,PW_29Jun12_562,PW,29-Jun-12,17-Feb-17,2,,0.0,73.0,25.0,W,CC,1.3271,181
2112,PW_29Jun12_563,PW,29-Jun-12,17-Feb-17,2,,0.0,70.0,25.0,W,CC,1.2726,181
2113,PW_29Jun12_564,PW,29-Jun-12,17-Feb-17,2,,0.0,45.0,25.0,W,CC,0.8181,181
2114,PW_29Jun12_565,PW,29-Jun-12,17-Feb-17,2,,0.0,56.0,25.0,W,CC,1.0181,181
2115,PW_29Jun12_566,PW,29-Jun-12,17-Feb-17,2,,0.0,80.0,25.0,W,CC,1.4544,181
2116,PW_29Jun12_567,PW,29-Jun-12,17-Feb-17,2,,0.0,67.0,25.0,W,CC,1.2181,181
2117,PW_29Jun12_568,PW,29-Jun-12,17-Feb-17,2,,0.0,55.0,25.0,W,CC,0.9999,181
2118,PW_29Jun12_569,PW,29-Jun-12,17-Feb-17,2,,0.0,46.0,25.0,W,CC,0.8363,181
2119,PW_29Jun12_570,PW,29-Jun-12,17-Feb-17,2,,1.0,65.0,25.0,W,CC,1.1817,181
2120,PW_29Jun12_571,PW,29-Jun-12,17-Feb-17,2,,0.0,53.0,25.0,W,CC,0.9635,181
2121,PW_29Jun12_572,PW,29-Jun-12,17-Feb-17,2,,0.0,36.0,25.0,W,CC,0.6545,181
2122,PW_29Jun12_573,PW,29-Jun-12,17-Feb-17,2,,0.0,66.0,25.0,W,CC,1.1999,181
2123,PW_29Jun12_574,PW,29-Jun-12,17-Feb-17,2,,0.0,48.0,25.0,W,CC,0.8726,181
2124,PW_29Jun12_575,PW,29-Jun-12,17-Feb-17,2,,0.0,69.0,25.0,W,CC,1.2544,181
2125,PW_29Jun12_576,PW,29-Jun-12,17-Feb-17,2,,0.0,63.0,25.0,W,CC,1.1453,181
2126,PW_29Jun12_577,PW,29-Jun-12,17-Feb-17,2,,0.0,34.0,25.0,W,CC,0.6181,181
2127,PW_29Jun12_578,PW,29-Jun-12,17-Feb-17,2,,0.0,47.0,25.0,W,CC,0.8545,181
2128,PW_29Jun12_579,PW,29-Jun-12,17-Feb-17,2,,0.0,66.0,25.0,W,CC,1.1999,181
2129,PW_29Jun12_580,PW,29-Jun-12,17-Feb-17,2,,0.0,60.0,25.0,W,CC,1.0908,181
2130,PW_29Jun12_581,PW,29-Jun-12,17-Feb-17,2,,0.0,60.0,25.0,W,CC,1.0908,181
2131,PW_29Jun12_582,PW,29-Jun-12,17-Feb-17,2,,0.0,75.0,25.0,W,CC,1.3635,181
2132,PW_29Jun12_583,PW,29-Jun-12,17-Feb-17,2,,1.0,25.0,25.0,W,CC,0.4545,181
2133,PW_29Jun12_584,PW,29-Jun-12,17-Feb-17,2,,0.0,71.0,25.0,W,CC,1.2908,181
2134,PW_29Jun12_585,PW,29-Jun-12,17-Feb-17,2,,0.0,49.0,25.0,W,CC,0.8908,181
2135,PW_29Jun12_586,PW,29-Jun-12,17-Feb-17,2,,0.0,46.0,25.0,W,CC,0.8363,181
2136,PW_29Jun12_587,PW,29-Jun-12,17-Feb-17,2,,0.0,49.0,25.0,W,CC,0.8908,181
2137,PW_29Jun12_588,PW,29-Jun-12,17-Feb-17,2,,0.0,54.0,25.0,W,CC,0.9817,181
2138,PW_29Jun12_589,PW,29-Jun-12,17-Feb-17,2,,0.0,45.0,25.0,W,CC,0.8181,181
2139,PW_29Jun12_590,PW,29-Jun-12,17-Feb-17,2,,0.0,56.0,25.0,W,CC,1.0181,181
2140,PW_29Jun12_591,PW,29-Jun-12,17-Feb-17,2,,0.0,72.0,25.0,W,CC,1.3090000000000002,181
2141,PW_29Jun12_592,PW,29-Jun-12,17-Feb-17,2,,0.0,55.0,25.0,W,CC,0.9999,181
2142,PW_29Jun12_593,PW,29-Jun-12,17-Feb-17,2,,0.0,67.0,25.0,W,CC,1.2181,181
2143,PW_29Jun12_594,PW,29-Jun-12,17-Feb-17,2,,0.0,58.0,25.0,W,CC,1.0544,181
2144,PW_29Jun12_595,PW,29-Jun-12,17-Feb-17,2,,0.0,71.0,25.0,W,CC,1.2908,181
2145,PW_29Jun12_596,PW,29-Jun-12,17-Feb-17,2,,0.0,59.0,25.0,W,CC,1.0726,181
2146,PW_29Jun12_597,PW,29-Jun-12,17-Feb-17,2,,0.0,55.0,25.0,W,CC,0.9999,181
2147,PW_29Jun12_598,PW,29-Jun-12,17-Feb-17,2,,0.0,57.0,25.0,W,CC,1.0363,181
2148,PW_29Jun12_599,PW,29-Jun-12,17-Feb-17,2,,0.0,60.0,25.0,W,CC,1.0908,181
2149,PW_29Jun12_600,PW,29-Jun-12,17-Feb-17,2,,0.0,51.0,25.0,W,CC,0.9272,181
2150,PW_29Jun12_601,PW,29-Jun-12,17-Feb-17,2,,0.0,50.0,25.0,W,CC,0.909,181
2151,PW_29Jun12_602,PW,29-Jun-12,17-Feb-17,2,,0.0,62.0,25.0,W,CC,1.1272,181
2152,PW_29Jun12_603,PW,29-Jun-12,17-Feb-17,2,,0.0,60.0,25.0,W,CC,1.0908,181
2153,PW_29Jun12_604,PW,29-Jun-12,17-Feb-17,2,,1.0,50.0,25.0,W,CC,0.909,181
2154,PW_29Jun12_605,PW,29-Jun-12,17-Feb-17,2,,0.0,59.0,25.0,W,CC,1.0726,181
2155,PW_29Jun12_606,PW,29-Jun-12,17-Feb-17,2,,0.0,43.0,25.0,W,CC,0.7817,181
2156,PW_29Jun12_607,PW,29-Jun-12,17-Feb-17,2,,0.0,50.0,25.0,W,CC,0.909,181
2157,PW_29Jun12_608,PW,29-Jun-12,17-Feb-17,2,,0.0,60.0,25.0,W,CC,1.0908,181
2158,PW_29Jun12_609,PW,29-Jun-12,17-Feb-17,2,,0.0,71.0,25.0,W,CC,1.2908,181
2159,PW_29Jun12_610,PW,29-Jun-12,17-Feb-17,2,,0.0,49.0,25.0,W,CC,0.8908,181
2160,PW_29Jun12_611,PW,29-Jun-12,17-Feb-17,2,,0.0,79.0,25.0,W,CC,1.4362,181
2161,PW_29Jun12_612,PW,29-Jun-12,17-Feb-17,2,,0.0,64.0,25.0,W,CC,1.1635,181
2162,PW_29Jun12_613,PW,29-Jun-12,17-Feb-17,2,,0.0,75.0,25.0,W,CC,1.3635,181
2163,PW_29Jun12_614,PW,29-Jun-12,17-Feb-17,2,,0.0,50.0,25.0,W,CC,0.909,181
2164,PW_29Jun12_615,PW,29-Jun-12,17-Feb-17,2,,0.0,73.0,25.0,W,CC,1.3271,181
2165,PW_29Jun12_616,PW,29-Jun-12,17-Feb-17,2,,0.0,60.0,25.0,W,CC,1.0908,181
2166,PW_29Jun12_617,PW,29-Jun-12,17-Feb-17,2,,0.0,48.0,25.0,W,CC,0.8726,181
2167,PW_29Jun12_618,PW,29-Jun-12,17-Feb-17,2,,0.0,74.0,25.0,W,CC,1.3453,181
2168,PW_29Jun12_619,PW,29-Jun-12,17-Feb-17,2,,0.0,40.0,25.0,W,CC,0.7272,181
2169,PW_29Jun12_620,PW,29-Jun-12,17-Feb-17,2,,0.0,57.0,25.0,W,CC,1.0363,181
2170,PW_29Jun12_621,PW,29-Jun-12,17-Feb-17,2,,0.0,59.0,25.0,W,CC,1.0726,181
2171,PW_29Jun12_622,PW,29-Jun-12,17-Feb-17,2,,0.0,67.0,25.0,W,CC,1.2181,181
2172,PW_29Jun12_623,PW,29-Jun-12,17-Feb-17,2,,0.0,68.0,25.0,W,CC,1.2362,181
2173,PW_29Jun12_624,PW,29-Jun-12,17-Feb-17,2,,0.0,63.0,25.0,W,CC,1.1453,181
2174,PW_29Jun12_625,PW,29-Jun-12,17-Feb-17,2,,0.0,51.0,25.0,W,CC,0.9272,181
2175,PW_29Jun12_626,PW,29-Jun-12,17-Feb-17,2,,0.0,43.0,25.0,W,CC,0.7817,181
2176,PW_29Jun12_627,PW,29-Jun-12,17-Feb-17,2,,0.0,57.0,25.0,W,CC,1.0363,181
2177,PW_29Jun12_628,PW,29-Jun-12,17-Feb-17,2,,0.0,45.0,25.0,W,CC,0.8181,181
2178,PW_29Jun12_629,PW,29-Jun-12,17-Feb-17,2,,0.0,80.0,25.0,W,CC,1.4544,181
2179,PW_29Jun12_630,PW,29-Jun-12,17-Feb-17,2,,0.0,50.0,25.0,W,CC,0.909,181
2180,PW_29Jun12_631,PW,29-Jun-12,17-Feb-17,2,,0.0,61.0,25.0,W,CC,1.109,181
2181,PW_29Jun12_632,PW,29-Jun-12,17-Feb-17,2,,0.0,46.0,25.0,W,CC,0.8363,181
2182,PW_29Jun12_633,PW,29-Jun-12,17-Feb-17,2,,1.0,72.0,25.0,W,CC,1.3090000000000002,181
2183,PW_29Jun12_634,PW,29-Jun-12,17-Feb-17,2,,0.0,55.0,25.0,W,CC,0.9999,181
2184,PW_29Jun12_635,PW,29-Jun-12,17-Feb-17,2,,0.0,69.0,25.0,W,CC,1.2544,181
2185,PW_29Jun12_636,PW,29-Jun-12,17-Feb-17,2,,1.0,57.0,25.0,W,CC,1.0363,181
2186,PW_29Jun12_637,PW,29-Jun-12,17-Feb-17,2,,1.0,50.0,25.0,W,CC,0.909,181
2187,PW_29Jun12_638,PW,29-Jun-12,17-Feb-17,2,,1.0,55.0,25.0,W,CC,0.9999,181
2188,PW_29Jun12_639,PW,29-Jun-12,17-Feb-17,2,,0.0,70.0,25.0,W,CC,1.2726,181
2189,PW_29Jun12_640,PW,29-Jun-12,17-Feb-17,2,,0.0,64.0,25.0,W,CC,1.1635,181
2190,PW_29Jun12_641,PW,29-Jun-12,20-Feb-17,2,,0.0,52.0,25.0,W,CC,0.9454,181
2191,PW_29Jun12_642,PW,29-Jun-12,20-Feb-17,2,,0.0,58.0,25.0,W,CC,1.0544,181
2192,PW_29Jun12_643,PW,29-Jun-12,20-Feb-17,2,,1.0,47.0,25.0,W,CC,0.8545,181
2193,PW_29Jun12_644,PW,29-Jun-12,20-Feb-17,2,,0.0,62.0,25.0,W,CC,1.1272,181
2194,PW_29Jun12_645,PW,29-Jun-12,20-Feb-17,2,,0.0,61.0,25.0,W,CC,1.109,181
2195,PW_29Jun12_646,PW,29-Jun-12,20-Feb-17,2,,0.0,73.0,25.0,W,CC,1.3271,181
2196,PW_29Jun12_647,PW,29-Jun-12,20-Feb-17,2,,0.0,57.0,25.0,W,CC,1.0363,181
2197,PW_29Jun12_648,PW,29-Jun-12,20-Feb-17,2,,0.0,64.0,25.0,W,CC,1.1635,181
2198,PW_29Jun12_649,PW,29-Jun-12,20-Feb-17,2,,0.0,34.0,25.0,W,CC,0.6181,181
2199,PW_29Jun12_650,PW,29-Jun-12,20-Feb-17,2,,1.0,17.0,25.0,W,CC,0.3091,181
2200,PW_29Jun12_651,PW,29-Jun-12,20-Feb-17,2,,0.0,63.0,25.0,W,CC,1.1453,181
2201,PW_29Jun12_652,PW,29-Jun-12,20-Feb-17,2,,0.0,24.0,25.0,W,CC,0.4363,181
2202,PW_29Jun12_653,PW,29-Jun-12,20-Feb-17,2,,0.0,52.0,25.0,W,CC,0.9454,181
2203,PW_29Jun12_654,PW,29-Jun-12,20-Feb-17,2,,0.0,61.0,25.0,W,CC,1.109,181
2204,PW_29Jun12_655,PW,29-Jun-12,20-Feb-17,2,,0.0,56.0,25.0,W,CC,1.0181,181
2205,PW_29Jun12_656,PW,29-Jun-12,20-Feb-17,2,,0.0,30.0,25.0,W,CC,0.5454,181
2206,PW_29Jun12_657,PW,29-Jun-12,20-Feb-17,2,,0.0,54.0,25.0,W,CC,0.9817,181
2207,PW_29Jun12_658,PW,29-Jun-12,20-Feb-17,2,,1.0,20.0,25.0,W,CC,0.3636,181
2208,PW_29Jun12_659,PW,29-Jun-12,20-Feb-17,2,,1.0,19.0,25.0,W,CC,0.3454,181
2209,PW_29Jun12_660,PW,29-Jun-12,20-Feb-17,2,,1.0,20.0,25.0,W,CC,0.3636,181
2210,PW_29Jun12_661,PW,29-Jun-12,20-Feb-17,2,,0.0,48.0,25.0,W,CC,0.8726,181
2211,PW_29Jun12_662,PW,29-Jun-12,20-Feb-17,2,,1.0,55.0,25.0,W,CC,0.9999,181
2212,PW_29Jun12_663,PW,29-Jun-12,20-Feb-17,2,,0.0,45.0,25.0,W,CC,0.8181,181
2213,PW_29Jun12_664,PW,29-Jun-12,20-Feb-17,2,,1.0,69.0,25.0,W,CC,1.2544,181
2214,PW_29Jun12_665,PW,29-Jun-12,20-Feb-17,2,,0.0,51.0,25.0,W,CC,0.9272,181
2215,PW_29Jun12_666,PW,29-Jun-12,20-Feb-17,2,,0.0,56.0,25.0,W,CC,1.0181,181
2216,PW_29Jun12_667,PW,29-Jun-12,20-Feb-17,2,,0.0,53.0,25.0,W,CC,0.9635,181
2217,PW_29Jun12_668,PW,29-Jun-12,20-Feb-17,2,,0.0,42.0,25.0,W,CC,0.7636,181
2218,PW_29Jun12_669,PW,29-Jun-12,20-Feb-17,2,,0.0,72.0,25.0,W,CC,1.3090000000000002,181
2219,PW_29Jun12_670,PW,29-Jun-12,20-Feb-17,2,,1.0,41.0,25.0,W,CC,0.7454,181
2220,PW_29Jun12_671,PW,29-Jun-12,20-Feb-17,2,,0.0,69.0,25.0,W,CC,1.2544,181
2221,PW_29Jun12_672,PW,29-Jun-12,20-Feb-17,2,,0.0,55.0,25.0,W,CC,0.9999,181
2222,PW_29Jun12_673,PW,29-Jun-12,20-Feb-17,2,,1.0,40.0,25.0,W,CC,0.7272,181
2223,PW_29Jun12_674,PW,29-Jun-12,20-Feb-17,2,,0.0,78.0,25.0,W,CC,1.4180000000000001,181
2224,PW_29Jun12_675,PW,29-Jun-12,20-Feb-17,2,,0.0,59.0,25.0,W,CC,1.0726,181
2225,PW_29Jun12_676,PW,29-Jun-12,20-Feb-17,2,,0.0,55.0,25.0,W,CC,0.9999,181
2226,PW_29Jun12_677,PW,29-Jun-12,20-Feb-17,2,,0.0,48.0,25.0,W,CC,0.8726,181
2227,PW_29Jun12_678,PW,29-Jun-12,20-Feb-17,2,,1.0,49.0,25.0,W,CC,0.8908,181
2228,PW_29Jun12_679,PW,29-Jun-12,20-Feb-17,2,,0.0,46.0,25.0,W,CC,0.8363,181
2229,PW_29Jun12_680,PW,29-Jun-12,20-Feb-17,2,,1.0,50.0,25.0,W,CC,0.909,181
2230,PW_29Jun12_681,PW,29-Jun-12,20-Feb-17,2,,1.0,50.0,25.0,W,CC,0.909,181
2231,PW_29Jun12_682,PW,29-Jun-12,20-Feb-17,2,,0.0,66.0,25.0,W,CC,1.1999,181
2232,PW_29Jun12_683,PW,29-Jun-12,20-Feb-17,2,,0.0,57.0,25.0,W,CC,1.0363,181
2233,PW_29Jun12_684,PW,29-Jun-12,20-Feb-17,2,,0.0,48.0,25.0,W,CC,0.8726,181
2234,PW_29Jun12_685,PW,29-Jun-12,20-Feb-17,2,,0.0,47.0,25.0,W,CC,0.8545,181
2235,PW_29Jun12_686,PW,29-Jun-12,20-Feb-17,2,,0.0,48.0,25.0,W,CC,0.8726,181
2236,PW_29Jun12_687,PW,29-Jun-12,20-Feb-17,2,,0.0,57.0,25.0,W,CC,1.0363,181
2237,PW_29Jun12_688,PW,29-Jun-12,20-Feb-17,2,,0.0,56.0,25.0,W,CC,1.0181,181
2238,PW_29Jun12_689,PW,29-Jun-12,20-Feb-17,2,,0.0,37.0,25.0,W,CC,0.6727,181
2239,PW_29Jun12_690,PW,29-Jun-12,20-Feb-17,2,,0.0,55.0,25.0,W,CC,0.9999,181
2240,PW_29Jun12_691,PW,29-Jun-12,20-Feb-17,2,,0.0,64.0,25.0,W,CC,1.1635,181
2241,PW_29Jun12_692,PW,29-Jun-12,20-Feb-17,2,,0.0,59.0,25.0,W,CC,1.0726,181
2242,PW_29Jun12_693,PW,29-Jun-12,20-Feb-17,2,,0.0,68.0,25.0,W,CC,1.2362,181
2243,PW_29Jun12_694,PW,29-Jun-12,20-Feb-17,2,,0.0,49.0,25.0,W,CC,0.8908,181
